User_ID,Cust_name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Avg_Order_Value
1005302,Dan,P00092642,Male,0-17,13,0,Haryana,Northern,Retail,Clothing & Apparel,1,5359,5359
1002025,Ross,P00015542,Female,55+,66,0,Uttarakhand,Central,Food Processing,Clothing & Apparel,3,5359,1786.333333
1002230,Drucker,P00031042,Male,46-50,50,0,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,2,5358,2679
1000284,George,P00188042,Female,26-35,31,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,5356,1339
1006000,Weirich,P00262542,Male,46-50,47,1,Uttarakhand,Central,Media,Clothing & Apparel,4,5356,1339
1005493,Stewart,P00267742,Female,36-45,45,1,Delhi,Central,Banking,Clothing & Apparel,1,5354,5354
1002455,Poirier,P00152742,Female,36-45,41,0,Uttarakhand,Central,Media,Clothing & Apparel,1,5353,5353
1004344,Hildebrand,P00042942,Female,26-35,26,0,Karnataka,Southern,Retail,Clothing & Apparel,2,5352,2676
1003526,Kartikay,P00145042,Female,36-45,43,1,Kerala,Southern,Healthcare,Clothing & Apparel,1,5351,5351
1003449,Stefania,P00111142,Female,26-35,34,1,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,5351,2675.5
1001920,Yash,P00277842,Male,36-45,44,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,5351,5351
1001160,Dinesh,P00355142,Female,18-25,24,0,Maharashtra,Western,Construction,Clothing & Apparel,1,5350,5350
1004666,Clay,P00121642,Female,36-45,36,0,Gujarat,Western,Hospitality,Clothing & Apparel,4,5349,1337.25
1001447,Aastha,P00227042,Female,18-25,18,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,2,5349,2674.5
1000770,Kelly,P00144642,Female,18-25,25,0,Jharkhand,Eastern,Lawyer,Clothing & Apparel,3,5349,1783
1004708,Southworth,P00057942,Female,26-35,30,0,Kerala,Southern,Automobile,Clothing & Apparel,3,5349,1783
1003963,Ritsa,P00341242,Female,51-55,53,0,Madhya Pradesh,Central,Aviation,Clothing & Apparel,1,5349,5349
1005677,Dionis,P00130742,Female,26-35,35,1,Maharashtra,Western,Hospitality,Clothing & Apparel,4,5349,1337.25
1003576,Alejandro,P00270942,Female,51-55,51,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,5349,5349
1003760,Nida,P00086442,Female,51-55,52,1,Maharashtra,Western,Aviation,Clothing & Apparel,3,5348,1782.666667
1000163,Rachel,P00154442,Female,18-25,25,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,4,5348,1337
1005201,Karlsson,P00036842,Male,51-55,55,0,Bihar,Eastern,Construction,Clothing & Apparel,2,5346,2673
1002010,Hunter,P00271142,Female,18-25,19,0,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,5346,2673
1005646,Gene,P00251942,Female,18-25,25,1,Maharashtra,Western,Aviation,Clothing & Apparel,3,5345,1781.666667
1002890,Maithilee,P00338442,Female,36-45,43,1,Punjab,Northern,Retail,Clothing & Apparel,3,5345,1781.666667
1000083,Gute,P00242842,Male,26-35,35,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,3,5345,1781.666667
1000083,Gute,P00242842,Male,26-35,35,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,3,5345,1781.666667
1002907,Bharat,P00138542,Male,36-45,43,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,5344,1336
1001395,Grace,P00196042,Female,26-35,33,1,Maharashtra,Western,Banking,Clothing & Apparel,3,5343,1781
1002293,Molinari,P00120542,Male,55+,70,1,Bihar,Eastern,Banking,Clothing & Apparel,1,5342,5342
1004022,Seth,P00247142,Female,36-45,40,0,Gujarat,Western,Hospitality,Clothing & Apparel,2,5342,2671
1000817,Tracy,P00235342,Female,18-25,18,1,Karnataka,Southern,Construction,Clothing & Apparel,4,5342,1335.5
1000667,Shourya,P00251542,Female,26-35,28,1,Karnataka,Southern,Textile,Clothing & Apparel,4,5342,1335.5
1004048,Karl,P00192342,Male,36-45,36,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,5342,1335.5
1000106,Haberlin,P00085442,Male,36-45,40,1,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,5340,1335
1001500,Shrichand,P00238542,Female,26-35,30,0,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,3,5339,1779.666667
1003916,Surabhi,P00212242,Female,26-35,31,1,Maharashtra,Western,Govt,Clothing & Apparel,1,5339,5339
1000509,Rohan,P00052242,Female,26-35,35,0,Himachal Pradesh,Northern,Banking,Clothing & Apparel,2,5338,2669
1002247,Bhaggyasree,P00334242,Female,46-50,46,0,Karnataka,Southern,Lawyer,Clothing & Apparel,3,5337,1779
1002796,Thompson,P00069242,Female,26-35,33,0,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,5336,2668
1004934,Hale,P00010742,Male,26-35,31,0,Madhya Pradesh,Central,Retail,Clothing & Apparel,2,5336,2668
1001040,Smriti,P00153742,Female,26-35,30,1,Karnataka,Southern,Media,Clothing & Apparel,1,5335,5335
1000714,Hopkins,P00174442,Female,18-25,22,0,Uttar Pradesh,Central,Chemical,Clothing & Apparel,1,5335,5335
1001146,Shivam,P00123642,Male,18-25,21,0,Karnataka,Southern,Chemical,Clothing & Apparel,3,5333,1777.666667
1003311,Neola,P00194642,Female,26-35,28,0,Maharashtra,Western,Hospitality,Clothing & Apparel,4,5333,1333.25
1004237,Doherty,P00125942,Female,26-35,28,0,Andhra Pradesh,Southern,Chemical,Clothing & Apparel,1,5332,5332
1003024,Hildebrand,P00111242,Female,36-45,38,0,Andhra Pradesh,Southern,Textile,Clothing & Apparel,4,5332,1333
1000088,Gjertsen,P00113642,Male,46-50,49,0,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,4,5332,1333
1000088,Gjertsen,P00113642,Male,46-50,49,0,Gujarat,Western,Automobile,Clothing & Apparel,1,5332,5332
1000949,Holden,P00146042,Female,51-55,54,1,Maharashtra,Western,IT Sector,Clothing & Apparel,4,5332,1333
1003280,Keith,P00117142,Female,26-35,27,0,Himachal Pradesh,Northern,Agriculture,Clothing & Apparel,2,5331,2665.5
1006016,Sauptik,P00286842,Female,46-50,47,1,Kerala,Southern,Lawyer,Clothing & Apparel,4,5330,1332.5
1005989,Chuck,P00324542,Male,0-17,13,0,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,3,5330,1776.666667
1002756,Glocke,P00244042,Female,18-25,23,0,Madhya Pradesh,Central,Media,Clothing & Apparel,3,5329,1776.333333
1001077,Elpida,P00173442,Female,26-35,31,1,Andhra Pradesh,Southern,Govt,Clothing & Apparel,4,5328,1332
1001132,Balk,P00278942,Female,18-25,25,1,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,3,5328,1776
1002901,Raymond,P00022942,Female,26-35,29,0,Himachal Pradesh,Northern,Govt,Clothing & Apparel,1,5327,5327
1003134,O'Carroll,P00112142,Female,18-25,23,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,5327,2663.5
1000792,Meador,P00108642,Female,26-35,31,0,Haryana,Northern,Lawyer,Clothing & Apparel,2,5326,2663
1000490,Lloyd,P00147742,Female,0-17,16,1,Himachal Pradesh,Northern,Lawyer,Clothing & Apparel,3,5326,1775.333333
1003283,Gute,P00035942,Female,36-45,45,1,Jharkhand,Eastern,Healthcare,Clothing & Apparel,3,5326,1775.333333
1004227,William,P00123842,Female,26-35,27,0,Karnataka,Southern,IT Sector,Clothing & Apparel,2,5326,2663
1002157,Lopez,P00042842,Male,18-25,22,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,5326,1775.333333
1005312,Brooke,P00235242,Female,26-35,34,1,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,5326,1775.333333
1001607,Kampe,P00214442,Female,46-50,49,0,Kerala,Southern,Healthcare,Clothing & Apparel,1,5325,5325
1001798,Sievert,P00117542,Female,46-50,48,0,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,4,5324,1331
1002010,Hunter,P00000742,Female,18-25,21,0,Kerala,Southern,Banking,Clothing & Apparel,4,5324,1331
1003942,Hazard,P00179842,Female,18-25,22,0,Uttar Pradesh,Central,Govt,Clothing & Apparel,2,5323,2661.5
1005568,Sorensen,P00254242,Female,18-25,22,0,Uttarakhand,Central,Media,Clothing & Apparel,3,5323,1774.333333
1001358,Jaydeep,P00312742,Female,36-45,45,0,Delhi,Central,Aviation,Clothing & Apparel,2,5322,2661
1003825,Staebel,P00323942,Female,18-25,21,1,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,2,5322,2661
1004948,Jenkins,P00322042,Female,46-50,50,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,3,5322,1774
1005394,Cari,P00002842,Female,18-25,24,1,Andhra Pradesh,Southern,Lawyer,Clothing & Apparel,2,5321,2660.5
1001954,Steele,P00274942,Female,26-35,35,0,Kerala,Southern,Automobile,Clothing & Apparel,1,5321,5321
1004041,Fritzler,P00059642,Female,18-25,20,0,Uttarakhand,Central,Agriculture,Clothing & Apparel,3,5320,1773.333333
1005812,Chikku,P00129342,Male,26-35,28,1,Kerala,Southern,Banking,Clothing & Apparel,4,5319,1329.75
1003790,Lela,P00052842,Male,26-35,28,0,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,5318,1772.666667
1000177,Nidhi,P00145042,Female,51-55,54,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,5318,1772.666667
1003850,Smith,P00102142,Female,18-25,23,1,Uttar Pradesh,Central,Agriculture,Clothing & Apparel,3,5317,1772.333333
1005490,Todd,P00295942,Female,46-50,46,1,Uttarakhand,Central,Retail,Clothing & Apparel,2,5317,2658.5
1001740,Shreyshi,P00213742,Female,55+,57,1,Uttarakhand,Central,Govt,Clothing & Apparel,4,5317,1329.25
1001733,Gonzalez,P00016142,Female,18-25,25,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,5316,1772
1003282,Ordway,P00090942,Female,46-50,49,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,5315,5315
1002986,Boyes,P00141942,Female,26-35,32,0,Maharashtra,Western,Govt,Clothing & Apparel,1,5314,5314
1003596,Jas,P00032542,Male,36-45,36,1,Bihar,Eastern,Retail,Clothing & Apparel,1,5313,5313
1003363,Penelope,P00057942,Male,36-45,44,0,Haryana,Northern,IT Sector,Clothing & Apparel,2,5313,2656.5
1003390,McMath,P00199142,Male,46-50,50,1,Karnataka,Southern,Automobile,Clothing & Apparel,1,5313,5313
1001556,Deanra,P00129842,Female,18-25,19,0,Maharashtra,Western,Lawyer,Clothing & Apparel,3,5313,1771
1005653,Dortch,P00283142,Female,51-55,53,0,Maharashtra,Western,IT Sector,Clothing & Apparel,2,5312,2656
1005427,Vittorini,P00084442,Female,36-45,43,0,Kerala,Southern,Govt,Clothing & Apparel,1,5311,5311
1004407,Childs,P00112442,Female,18-25,18,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,5311,1327.75
1000037,Stugart,P00220442,Male,26-35,30,1,Jharkhand,Eastern,Lawyer,Clothing & Apparel,4,5310,1327.5
1002857,Sukant,P00118442,Female,26-35,35,0,Jharkhand,Eastern,Agriculture,Clothing & Apparel,4,5310,1327.5
1003934,Ann,P00133742,Female,26-35,35,1,Jharkhand,Eastern,IT Sector,Clothing & Apparel,3,5309,1769.666667
1003349,Mansi,P00000142,Male,18-25,21,0,Maharashtra,Western,IT Sector,Clothing & Apparel,1,5309,5309
1005305,Greene,P00031842,Male,18-25,21,1,Karnataka,Southern,Banking,Clothing & Apparel,4,5308,1327
1003539,Rahul,P00265142,Male,26-35,30,1,Kerala,Southern,Lawyer,Clothing & Apparel,2,5308,2654
1000303,Monu,P00127242,Female,26-35,26,0,Maharashtra,Western,Hospitality,Clothing & Apparel,2,5308,2654
1002544,Oshin,P00233642,Female,46-50,47,0,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,3,5307,1769
1003410,Kamberova,P00285242,Female,36-45,40,1,Kerala,Southern,Hospitality,Clothing & Apparel,2,5307,2653.5
1002457,Latchford,P00233842,Female,26-35,32,0,Kerala,Southern,Hospitality,Clothing & Apparel,3,5306,1768.666667
1004381,Sandeep,P00153842,Female,26-35,30,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,5306,5306
1005643,Shreyshi,P00266942,Male,36-45,45,0,Haryana,Northern,Banking,Sports Products,1,5305,5305
1005568,Sorensen,P00000242,Female,18-25,20,0,Karnataka,Southern,Healthcare,Clothing & Apparel,1,5305,5305
1000725,Goranitis,P00005742,Female,55+,57,0,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,1,5304,5304
1003180,Sylvia,P00234542,Female,26-35,30,1,Karnataka,Southern,Hospitality,Clothing & Apparel,4,5304,1326
1005266,Grace,P00288542,Female,36-45,40,1,Andhra Pradesh,Southern,Food Processing,Clothing & Apparel,3,5303,1767.666667
1003493,Monisha,P00015642,Female,26-35,28,1,Jharkhand,Eastern,Construction,Clothing & Apparel,2,5303,2651.5
1005008,Swint,P00106742,Female,26-35,28,0,Jharkhand,Eastern,Chemical,Clothing & Apparel,3,5303,1767.666667
1003493,Monisha,P00356942,Female,26-35,27,0,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,4,5303,1325.75
1004949,Shrichand,P00003642,Female,18-25,23,0,Uttarakhand,Central,Media,Clothing & Apparel,3,5302,1767.333333
1004552,Manjiri,P00351342,Male,26-35,35,0,Kerala,Southern,Hospitality,Clothing & Apparel,4,5299,1324.75
1001125,Prost,P00141542,Male,18-25,19,1,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,4,5299,1324.75
1002906,Goldwyn,P00110942,Female,36-45,40,0,Andhra Pradesh,Southern,Govt,Clothing & Apparel,4,5298,1324.5
1004725,Jackson,P00267542,Female,36-45,38,0,Jharkhand,Eastern,Automobile,Clothing & Apparel,4,5297,1324.25
1005387,Mukesh,P00001742,Male,26-35,26,0,Uttar Pradesh,Central,Textile,Clothing & Apparel,1,5297,5297
1002844,Ishpreet,P00024142,Female,26-35,35,1,Uttarakhand,Central,Healthcare,Clothing & Apparel,3,5297,1765.666667
1001958,MaryBeth,P00153742,Male,26-35,29,1,Gujarat,Western,Hospitality,Clothing & Apparel,1,5296,5296
1000214,Kargatis,P00188042,Female,18-25,22,0,Karnataka,Southern,Hospitality,Clothing & Apparel,1,5296,5296
1000747,Watters,P00112142,Female,18-25,21,1,Kerala,Southern,Lawyer,Clothing & Apparel,1,5295,5295
1005641,Tanja,P00157642,Male,26-35,33,1,Kerala,Southern,IT Sector,Clothing & Apparel,4,5295,1323.75
1001121,Hagelstein,P00150742,Female,55+,72,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,5295,5295
1000539,Deborah,P00346142,Male,26-35,31,1,Uttarakhand,Central,Lawyer,Clothing & Apparel,1,5295,5295
1001242,Lucas,P00040442,Male,36-45,38,0,Kerala,Southern,Aviation,Clothing & Apparel,4,5294,1323.5
1003889,Caffey,P00184042,Female,46-50,49,1,Rajasthan,Northern,Food Processing,Clothing & Apparel,4,5293,1323.25
1005822,Luxemburg,P00257542,Male,36-45,43,0,Bihar,Eastern,Food Processing,Clothing & Apparel,3,5292,1764
1005390,Naresj,P00047242,Male,0-17,12,1,Maharashtra,Western,IT Sector,Clothing & Apparel,1,5292,5292
1005246,Tracy,P00233542,Male,18-25,19,1,Delhi,Central,Banking,Clothing & Apparel,3,5291,1763.666667
1005312,Brooke,P00084442,Female,26-35,26,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,5291,1322.75
1004417,Lomonaco,P00111142,Female,26-35,29,0,Karnataka,Southern,Retail,Clothing & Apparel,2,5290,2645
1000123,Jahan,P00081842,Female,36-45,39,1,Uttar Pradesh,Central,Media,Clothing & Apparel,2,5290,2645
1002858,Adhvaita,P0099242,Male,0-17,15,1,Delhi,Central,Govt,Clothing & Apparel,1,5289,5289
1001643,Ocampo,P00034442,Female,46-50,49,1,Haryana,Northern,Banking,Clothing & Apparel,2,5289,2644.5
1000198,Robert,P00190142,Male,26-35,26,1,Karnataka,Southern,IT Sector,Clothing & Apparel,4,5289,1322.25
1004962,Namrata,P00128242,Female,26-35,31,1,Maharashtra,Western,IT Sector,Clothing & Apparel,3,5288,1762.666667
1003661,Nandita,P00262242,Female,36-45,36,1,Punjab,Northern,Govt,Clothing & Apparel,2,5288,2644
1000146,Hitesh,P00089342,Male,36-45,45,1,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,3,5288,1762.666667
1002071,Erin,P00343042,Female,46-50,49,0,Kerala,Southern,Textile,Clothing & Apparel,4,5287,1321.75
1004448,Akshat,P00131342,Female,26-35,30,1,Bihar,Eastern,Hospitality,Clothing & Apparel,1,5286,5286
1003112,Sajal,P00322942,Female,18-25,20,0,Maharashtra,Western,Aviation,Clothing & Apparel,3,5286,1762
1001387,Ashley,P00202242,Male,51-55,54,0,Haryana,Northern,IT Sector,Clothing & Apparel,3,5285,1761.666667
1000235,Ocampo,P00089342,Female,26-35,32,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,5285,2642.5
1001860,Benoit,P00209142,Female,55+,84,0,Kerala,Southern,Banking,Clothing & Apparel,1,5284,5284
1004510,Crebagga,P00070642,Female,46-50,48,1,Andhra Pradesh,Southern,IT Sector,Clothing & Apparel,3,5283,1761
1002360,Oakman,P00221442,Female,51-55,55,0,Uttar Pradesh,Central,Retail,Clothing & Apparel,4,5283,1320.75
1005788,Bixby,P00169042,Female,26-35,27,0,Madhya Pradesh,Central,Media,Clothing & Apparel,4,5282,1320.5
1005971,Rahul,P00154242,Female,36-45,42,0,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,4,5281,1320.25
1000161,Chloris,P00111942,Female,46-50,49,1,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,2,5281,2640.5
1005271,Noel,P00116142,Male,26-35,35,1,Madhya Pradesh,Central,Automobile,Clothing & Apparel,2,5281,2640.5
1000335,Ivan,P00217842,Female,36-45,45,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,5281,1760.333333
1003763,Zeldin,P00155442,Female,26-35,35,0,Bihar,Eastern,Construction,Clothing & Apparel,2,5280,2640
1005428,Cindy,P00102242,Male,26-35,31,0,Punjab,Northern,Automobile,Clothing & Apparel,2,5280,2640
1002346,Sahil,P00080342,Male,0-17,17,0,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,2,5279,2639.5
1004041,Fritzler,P00254242,Female,18-25,19,0,Maharashtra,Western,Banking,Clothing & Apparel,4,5278,1319.5
1000117,Harry,P00118342,Male,26-35,27,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,5278,5278
1000431,Freymann,P00334242,Female,18-25,20,1,Maharashtra,Western,Banking,Clothing & Apparel,1,5277,5277
1003486,Savi,P00113142,Male,18-25,23,0,Punjab,Northern,Healthcare,Clothing & Apparel,4,5277,1319.25
1001889,Carl,P00305042,Female,18-25,25,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,5277,1319.25
1001658,Hwang,P00068442,Male,36-45,45,0,Uttar Pradesh,Central,Textile,Clothing & Apparel,1,5277,5277
1004126,Shatayu,P00024642,Female,26-35,29,0,Bihar,Eastern,Healthcare,Clothing & Apparel,2,5276,2638
1004437,Sam,P00016042,Male,36-45,38,1,Maharashtra,Western,Textile,Clothing & Apparel,3,5276,1758.666667
1005493,Stewart,P00211142,Female,36-45,42,1,Jharkhand,Eastern,IT Sector,Clothing & Apparel,2,5275,2637.5
1004831,Boyes,P00184942,Male,26-35,30,1,Karnataka,Southern,Lawyer,Clothing & Apparel,1,5275,5275
1001964,Art,P00141942,Male,26-35,31,0,Maharashtra,Western,Agriculture,Clothing & Apparel,1,5275,5275
1004448,Akshat,P00178842,Male,26-35,34,0,Karnataka,Southern,Retail,Clothing & Apparel,2,5274,2637
1004446,Gunjan,P00145042,Female,18-25,25,0,Delhi,Central,Retail,Clothing & Apparel,1,5273,5273
1004077,Sanjana,P00153842,Male,36-45,44,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,5273,1757.666667
1003953,Jenna,P00244042,Female,26-35,34,1,Uttar Pradesh,Central,Retail,Clothing & Apparel,1,5272,5272
1001641,Thurman,P00258942,Female,26-35,27,0,Haryana,Northern,Healthcare,Clothing & Apparel,1,5271,5271
1001285,Laalji,P00155942,Male,36-45,40,0,Jharkhand,Eastern,Retail,Clothing & Apparel,4,5271,1317.75
1001694,Pryor,P00271742,Female,26-35,35,0,Kerala,Southern,Aviation,Clothing & Apparel,3,5271,1757
1003219,Braunhardt,P00216342,Male,18-25,18,1,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,3,5271,1757
1000996,Syed,P00034442,Female,26-35,28,0,Maharashtra,Western,Govt,Clothing & Apparel,3,5271,1757
1003377,Haushalter,P00348542,Male,26-35,31,0,Maharashtra,Western,Healthcare,Clothing & Apparel,1,5271,5271
1003648,Amit,P00127242,Female,18-25,24,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,5271,5271
1004227,William,P00086142,Female,26-35,28,0,Maharashtra,Western,Textile,Clothing & Apparel,4,5270,1317.5
1005352,Aditi,P00342642,Male,36-45,42,1,Maharashtra,Western,Aviation,Clothing & Apparel,4,5270,1317.5
1005852,Maureen,P00324942,Male,26-35,30,1,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,5270,5270
1004224,Sahil,P00047842,Male,46-50,48,0,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,1,5269,5269
1000077,Saunders,P00224142,Female,18-25,21,0,Himachal Pradesh,Northern,Agriculture,Clothing & Apparel,2,5269,2634.5
1005738,O'Donnell,P00115742,Female,26-35,33,0,Kerala,Southern,Banking,Clothing & Apparel,3,5269,1756.333333
1005950,Sharelle,P00182442,Female,26-35,31,1,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,4,5269,1317.25
1002000,Lycoris,P00159542,Female,18-25,18,0,Andhra Pradesh,Southern,Retail,Clothing & Apparel,1,5268,5268
1003643,Gibson,P00001642,Female,26-35,34,0,Bihar,Eastern,Banking,Clothing & Apparel,2,5268,2634
1001434,Steven,P00126242,Male,0-17,15,0,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,4,5268,1317
1001958,MaryBeth,P00362342,Male,26-35,34,0,Maharashtra,Western,IT Sector,Clothing & Apparel,1,5268,5268
1000984,Ben,P00241542,Female,51-55,52,0,Gujarat,Western,Aviation,Clothing & Apparel,3,5264,1754.666667
1003903,Kalyani,P00185442,Female,26-35,33,0,Haryana,Northern,Healthcare,Clothing & Apparel,1,5263,5263
1005805,Childs,P00276142,Male,26-35,35,0,Andhra Pradesh,Southern,Media,Clothing & Apparel,2,5261,2630.5
1000520,Nick,P00260042,Male,36-45,42,0,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,5261,1315.25
1001224,Bierner,P00117942,Female,51-55,52,0,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,5261,2630.5
1000853,Greer,P00193642,Male,26-35,30,0,Uttarakhand,Central,Healthcare,Clothing & Apparel,2,5260,2630
1002654,Stuti,P00300042,Male,36-45,37,0,Delhi,Central,Aviation,Clothing & Apparel,3,5259,1753
1005485,Odegard,P00127342,Female,26-35,31,0,Haryana,Northern,Media,Clothing & Apparel,2,5259,2629.5
1001680,Vasudev,P00062142,Male,26-35,26,1,Kerala,Southern,Textile,Clothing & Apparel,2,5259,2629.5
1001865,Cyra,P0094142,Male,18-25,25,0,Maharashtra,Western,Healthcare,Clothing & Apparel,3,5259,1753
1001899,Demir,P00052342,Male,46-50,49,0,Delhi,Central,Govt,Clothing & Apparel,3,5258,1752.666667
1004688,Derr,P00316442,Female,26-35,35,1,Haryana,Northern,Aviation,Clothing & Apparel,2,5258,2629
1003285,Deggeller,P00061142,Female,26-35,27,0,Karnataka,Southern,Aviation,Clothing & Apparel,3,5258,1752.666667
1006039,Harry,P00113142,Male,46-50,47,1,Maharashtra,Western,Lawyer,Clothing & Apparel,1,5257,5257
1003031,Foster,P00025342,Female,18-25,18,1,Uttar Pradesh,Central,Retail,Clothing & Apparel,3,5257,1752.333333
1002913,Schild,P00109542,Male,36-45,40,0,Maharashtra,Western,Food Processing,Clothing & Apparel,2,5256,2628
1003308,Cortes,P00352842,Male,18-25,19,1,Haryana,Northern,Aviation,Clothing & Apparel,3,5255,1751.666667
1002894,Swindell,P00128742,Female,18-25,19,1,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,5255,5255
1004020,Shourya,P00147942,Female,26-35,29,0,Uttarakhand,Central,Banking,Clothing & Apparel,3,5255,1751.666667
1005717,Arianne,P00207942,Female,26-35,35,1,Andhra Pradesh,Southern,IT Sector,Clothing & Apparel,3,5254,1751.333333
1004658,Guy,P00037242,Female,26-35,35,1,Haryana,Northern,Banking,Clothing & Apparel,3,5254,1751.333333
1005387,Mukesh,P00282442,Male,26-35,27,0,Uttarakhand,Central,Govt,Clothing & Apparel,3,5254,1751.333333
1000509,Rohan,P00339942,Female,26-35,27,1,Maharashtra,Western,IT Sector,Clothing & Apparel,1,5253,5253
1004187,Carlos,P00114742,Male,55+,84,0,Maharashtra,Western,Media,Clothing & Apparel,3,5252,1750.666667
1001883,Praneet,P00087742,Male,51-55,54,1,Uttar Pradesh,Central,Automobile,Clothing & Apparel,3,5252,1750.666667
1003336,Vipul,P00115542,Female,36-45,44,0,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,4,5251,1312.75
1002502,Kimmel,P00116842,Female,55+,80,1,Jharkhand,Eastern,IT Sector,Clothing & Apparel,2,5251,2625.5
1001983,Atul,P0096442,Female,26-35,28,1,Maharashtra,Western,Hospitality,Clothing & Apparel,3,5251,1750.333333
1003929,Prajakta,P00127242,Female,26-35,34,1,Delhi,Central,IT Sector,Clothing & Apparel,1,5250,5250
1003312,Corey-Lock,P00005042,Male,18-25,21,1,Kerala,Southern,Aviation,Clothing & Apparel,3,5250,1750
1002462,Nripraj,P00083942,Female,36-45,44,1,Himachal Pradesh,Northern,Govt,Clothing & Apparel,3,5249,1749.666667
1001281,Gjertsen,P00046442,Female,26-35,29,1,Maharashtra,Western,Banking,Clothing & Apparel,4,5249,1312.25
1000062,Phonely,P00150742,Male,36-45,45,1,Rajasthan,Northern,IT Sector,Clothing & Apparel,2,5249,2624.5
1004217,Noonan,P00114942,Female,18-25,20,0,Jharkhand,Eastern,Govt,Clothing & Apparel,2,5248,2624
1004352,Herman,P00058142,Female,18-25,19,0,Jharkhand,Eastern,Textile,Clothing & Apparel,3,5247,1749
1003389,Vivek,P00154542,Female,18-25,25,0,Maharashtra,Western,Healthcare,Clothing & Apparel,3,5247,1749
1001624,Hightower,P00196042,Female,26-35,27,1,Maharashtra,Western,IT Sector,Clothing & Apparel,2,5247,2623.5
1000678,Barnes,P00102342,Female,26-35,27,0,Bihar,Eastern,Banking,Clothing & Apparel,3,5246,1748.666667
1001806,Duston,P00355142,Female,18-25,23,0,Delhi,Central,Agriculture,Clothing & Apparel,1,5246,5246
1004578,Atul,P00046142,Female,26-35,29,0,Delhi,Central,Retail,Clothing & Apparel,3,5246,1748.666667
1005385,Greg,P00151742,Female,26-35,27,1,Maharashtra,Western,Automobile,Clothing & Apparel,4,5246,1311.5
1005594,Nikita,P00357642,Male,46-50,48,0,Uttar Pradesh,Central,Automobile,Clothing & Apparel,4,5246,1311.5
1004647,Vernon,P00195242,Female,36-45,44,0,Kerala,Southern,Aviation,Clothing & Apparel,2,5245,2622.5
1001347,Seth,P00337942,Male,18-25,24,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,3,5244,1748
